CameraID,Timestamp,MotionDetected,Duration,Area,HomeState
CAM_004,2025-12-29 23:13:06,True,5,Garage,Home
CAM_002,2025-12-30 02:45:06,True,135,Living Room,Away
CAM_004,2025-12-30 12:27:06,True,285,Front Door,Away
CAM_004,2025-12-30 05:00:06,True,176,Garage,Away
CAM_004,2025-12-30 03:26:06,False,160,Driveway,Away
CAM_002,2025-12-30 10:52:06,False,39,Living Room,Home
CAM_004,2025-12-30 07:52:06,True,31,Backyard,Away
CAM_003,2025-12-30 00:09:06,True,249,Backyard,Away
CAM_004,2025-12-30 03:27:06,True,2,Living Room,Home
CAM_003,2025-12-30 12:35:06,True,21,Living Room,Home
CAM_002,2025-12-30 12:17:06,True,50,Garage,Away
CAM_003,2025-12-30 03:27:06,True,4,Garage,Home
CAM_001,2025-12-29 21:24:06,True,13,Driveway,Home
CAM_001,2025-12-30 05:15:06,True,149,Driveway,Away
CAM_002,2025-12-29 23:23:06,True,74,Driveway,Away
CAM_003,2025-12-30 06:59:06,False,26,Driveway,Home
CAM_004,2025-12-29 23:34:06,True,33,Backyard,Home
CAM_003,2025-12-30 04:02:06,True,238,Backyard,Away
CAM_002,2025-12-30 02:24:06,True,33,Living Room,Home
CAM_003,2025-12-30 00:16:06,False,39,Front Door,Home
CAM_004,2025-12-30 04:12:06,True,18,Backyard,Away
CAM_002,2025-12-30 12:08:06,True,38,Garage,Home
CAM_002,2025-12-29 22:37:06,False,3,Living Room,Home
CAM_001,2025-12-29 21:15:06,True,230,Front Door,Away
CAM_001,2025-12-30 04:58:06,True,154,Garage,Away
CAM_001,2025-12-30 07:24:06,True,107,Front Door,Away
CAM_001,2025-12-29 21:17:06,True,45,Garage,Home
CAM_004,2025-12-29 22:38:06,True,213,Garage,Away
CAM_001,2025-12-29 22:15:06,True,14,Backyard,Home
CAM_001,2025-12-30 07:33:06,True,39,Backyard,Home
CAM_001,2025-12-29 21:43:06,True,124,Garage,Away
CAM_001,2025-12-29 19:58:06,False,126,Living Room,Away
CAM_004,2025-12-29 23:32:06,True,11,Backyard,Home
CAM_003,2025-12-29 20:42:06,False,39,Front Door,Away
CAM_003,2025-12-30 03:18:06,True,138,Front Door,Away
CAM_003,2025-12-30 01:03:06,True,47,Garage,Away
CAM_001,2025-12-30 03:40:06,True,271,Backyard,Away
CAM_001,2025-12-30 00:08:06,True,46,Front Door,Away
CAM_004,2025-12-30 10:51:06,True,21,Driveway,Home
CAM_002,2025-12-30 00:42:06,True,44,Garage,Away
CAM_003,2025-12-30 07:42:06,True,285,Garage,Away
CAM_003,2025-12-29 20:15:06,True,226,Living Room,Away
CAM_001,2025-12-30 03:55:06,True,20,Living Room,Home
CAM_001,2025-12-30 08:06:06,True,16,Backyard,Home
CAM_004,2025-12-30 09:51:06,True,120,Driveway,Away
CAM_004,2025-12-30 08:06:06,True,219,Front Door,Away
CAM_003,2025-12-30 01:50:06,True,10,Front Door,Away
CAM_003,2025-12-29 22:34:06,True,2,Front Door,Home
CAM_001,2025-12-29 20:06:06,True,11,Living Room,Home
CAM_004,2025-12-30 05:09:06,False,39,Living Room,Home
CAM_003,2025-12-30 10:37:06,False,146,Backyard,Away
CAM_003,2025-12-29 22:31:06,True,23,Front Door,Home
CAM_003,2025-12-30 06:22:06,True,283,Front Door,Away
CAM_001,2025-12-30 07:47:06,True,26,Backyard,Home
CAM_004,2025-12-30 02:03:06,False,43,Backyard,Home
CAM_004,2025-12-30 09:10:06,True,21,Front Door,Home
CAM_003,2025-12-30 06:04:06,True,12,Front Door,Home
CAM_004,2025-12-29 23:49:06,True,145,Garage,Away
CAM_003,2025-12-30 07:20:06,False,19,Backyard,Home
CAM_001,2025-12-30 12:03:06,True,3,Garage,Home
CAM_004,2025-12-29 21:29:06,False,27,Driveway,Home
CAM_001,2025-12-30 05:33:06,True,4,Living Room,Home
CAM_003,2025-12-30 11:23:06,True,25,Driveway,Home
CAM_002,2025-12-30 11:25:06,True,17,Garage,Away
CAM_004,2025-12-30 08:05:06,True,28,Driveway,Home
CAM_003,2025-12-29 20:48:06,True,168,Garage,Away
CAM_001,2025-12-30 08:10:06,True,118,Garage,Away
CAM_004,2025-12-29 20:08:06,True,258,Front Door,Away
CAM_001,2025-12-29 20:42:06,True,189,Driveway,Away
CAM_004,2025-12-29 23:30:06,True,2,Driveway,Home
CAM_003,2025-12-29 20:54:06,False,23,Living Room,Home
CAM_001,2025-12-30 03:19:06,False,44,Front Door,Home
CAM_002,2025-12-30 07:08:06,True,70,Driveway,Away
CAM_001,2025-12-30 05:40:06,True,9,Backyard,Home
CAM_002,2025-12-30 09:02:06,True,44,Driveway,Home
CAM_002,2025-12-29 20:23:06,True,22,Garage,Home
CAM_002,2025-12-30 09:36:06,True,24,Living Room,Home
CAM_001,2025-12-30 06:31:06,False,198,Backyard,Away
CAM_003,2025-12-30 11:48:06,True,14,Front Door,Home
CAM_003,2025-12-30 02:36:06,False,23,Front Door,Home
CAM_004,2025-12-30 02:32:06,True,40,Garage,Away
CAM_002,2025-12-30 11:40:06,False,1,Garage,Home
CAM_004,2025-12-30 00:29:06,False,40,Living Room,Home
CAM_003,2025-12-30 06:53:06,False,30,Garage,Home
CAM_003,2025-12-30 05:30:06,True,44,Living Room,Home
CAM_002,2025-12-30 02:51:06,True,10,Driveway,Home
CAM_003,2025-12-29 22:15:06,False,2,Garage,Home
CAM_001,2025-12-30 03:46:06,True,39,Front Door,Home
CAM_003,2025-12-30 12:28:06,True,157,Garage,Away
CAM_003,2025-12-30 11:38:06,True,109,Garage,Away
CAM_004,2025-12-30 09:07:06,False,16,Front Door,Home
CAM_002,2025-12-30 01:17:06,True,74,Living Room,Away
CAM_004,2025-12-29 22:44:06,True,175,Backyard,Away
CAM_001,2025-12-29 21:14:06,True,26,Front Door,Home
CAM_001,2025-12-30 05:13:06,False,95,Garage,Away
CAM_003,2025-12-30 11:39:06,False,31,Garage,Home
CAM_001,2025-12-30 11:18:06,False,129,Backyard,Away
CAM_001,2025-12-29 21:41:06,True,136,Garage,Away
CAM_003,2025-12-30 00:06:06,True,248,Front Door,Away
CAM_002,2025-12-30 06:15:06,True,211,Living Room,Away
CAM_002,2025-12-30 11:31:06,True,253,Front Door,Away
CAM_002,2025-12-30 01:26:06,True,21,Garage,Home
CAM_001,2025-12-30 08:15:06,True,21,Front Door,Home
CAM_002,2025-12-30 09:46:06,True,32,Front Door,Home
CAM_001,2025-12-30 02:32:06,True,279,Garage,Away
CAM_004,2025-12-29 22:11:06,False,47,Driveway,Away
CAM_004,2025-12-30 09:10:06,True,272,Garage,Away
CAM_003,2025-12-29 21:27:06,True,20,Driveway,Home
CAM_003,2025-12-30 04:30:06,True,23,Driveway,Away
CAM_004,2025-12-30 09:29:06,True,290,Living Room,Away
CAM_004,2025-12-30 00:42:06,True,2,Living Room,Home
CAM_001,2025-12-30 08:37:06,True,5,Garage,Home
CAM_002,2025-12-30 07:38:06,True,189,Living Room,Away
CAM_001,2025-12-30 07:06:06,True,24,Backyard,Home
CAM_002,2025-12-30 00:04:06,True,204,Living Room,Away
CAM_002,2025-12-30 11:02:06,False,19,Front Door,Home
CAM_004,2025-12-30 03:33:06,True,38,Garage,Home
CAM_001,2025-12-30 09:10:06,True,226,Living Room,Away
CAM_003,2025-12-30 08:12:06,True,244,Driveway,Away
CAM_002,2025-12-30 03:37:06,True,36,Garage,Home
CAM_002,2025-12-30 03:26:06,True,166,Garage,Away
CAM_002,2025-12-30 03:52:06,True,73,Backyard,Away
CAM_001,2025-12-30 11:41:06,True,28,Garage,Away
CAM_003,2025-12-30 07:50:06,True,44,Backyard,Away
CAM_004,2025-12-30 09:04:06,True,200,Front Door,Away
CAM_002,2025-12-30 06:46:06,True,270,Backyard,Away
CAM_003,2025-12-29 20:35:06,True,1,Backyard,Home
CAM_004,2025-12-30 11:09:06,True,205,Front Door,Away
CAM_002,2025-12-30 01:59:06,True,169,Front Door,Away
CAM_003,2025-12-30 02:30:06,True,13,Living Room,Home
CAM_004,2025-12-30 08:39:06,True,276,Living Room,Away
CAM_002,2025-12-30 07:45:06,True,26,Backyard,Home
CAM_001,2025-12-30 10:11:06,False,31,Garage,Home
CAM_003,2025-12-30 02:35:06,True,53,Backyard,Away
CAM_002,2025-12-30 04:10:06,True,213,Driveway,Away
CAM_002,2025-12-30 02:45:06,False,175,Front Door,Away
CAM_003,2025-12-29 21:48:06,True,25,Garage,Home
CAM_004,2025-12-30 06:53:06,True,231,Garage,Away
CAM_001,2025-12-30 09:23:06,False,31,Garage,Home
CAM_002,2025-12-29 21:31:06,True,42,Living Room,Home
CAM_002,2025-12-29 22:49:06,False,45,Backyard,Home
CAM_001,2025-12-30 01:13:06,True,38,Driveway,Home
CAM_002,2025-12-30 11:57:06,True,5,Garage,Home
CAM_001,2025-12-30 06:48:06,True,93,Backyard,Away
CAM_002,2025-12-30 06:12:06,True,193,Living Room,Away
CAM_002,2025-12-30 11:53:06,True,38,Driveway,Home
CAM_004,2025-12-29 23:22:06,False,27,Front Door,Home
CAM_002,2025-12-30 03:47:06,True,178,Front Door,Away
CAM_001,2025-12-29 20:37:06,False,24,Living Room,Home
CAM_001,2025-12-30 09:39:06,True,2,Garage,Home
CAM_003,2025-12-29 23:52:06,True,6,Garage,Home
CAM_004,2025-12-30 01:24:06,True,34,Backyard,Home
CAM_003,2025-12-29 21:19:06,False,6,Living Room,Home
CAM_002,2025-12-30 02:43:06,False,34,Front Door,Home
CAM_004,2025-12-30 06:17:06,True,38,Driveway,Home
CAM_001,2025-12-29 20:44:06,True,271,Backyard,Away
CAM_002,2025-12-29 20:29:06,True,68,Living Room,Away
CAM_004,2025-12-30 04:02:06,True,15,Front Door,Home
CAM_002,2025-12-29 21:51:06,True,252,Front Door,Away
CAM_002,2025-12-30 03:03:06,True,11,Living Room,Home
CAM_003,2025-12-29 22:27:06,True,11,Backyard,Home
CAM_001,2025-12-30 04:40:06,True,24,Backyard,Home
CAM_002,2025-12-30 06:54:06,True,264,Backyard,Away
CAM_002,2025-12-30 01:56:06,True,38,Living Room,Home
CAM_004,2025-12-30 10:11:06,True,8,Backyard,Home
CAM_002,2025-12-30 03:23:06,True,167,Garage,Away
CAM_001,2025-12-30 04:21:06,True,21,Front Door,Home
CAM_002,2025-12-30 09:40:06,True,40,Front Door,Home
CAM_003,2025-12-29 20:27:06,True,209,Driveway,Away
CAM_002,2025-12-30 07:20:06,True,172,Front Door,Away
CAM_003,2025-12-29 21:53:06,False,36,Living Room,Away
CAM_003,2025-12-30 01:20:06,False,18,Driveway,Home
CAM_004,2025-12-29 22:09:06,True,35,Backyard,Away
CAM_002,2025-12-30 06:25:06,False,12,Driveway,Home
CAM_004,2025-12-30 00:36:06,True,151,Backyard,Away
CAM_002,2025-12-30 05:59:06,True,15,Front Door,Home
CAM_001,2025-12-30 07:39:06,True,38,Driveway,Home
CAM_001,2025-12-29 22:37:06,True,15,Garage,Home
CAM_001,2025-12-30 11:45:06,False,33,Garage,Home
CAM_003,2025-12-30 04:42:06,True,263,Living Room,Away
CAM_003,2025-12-29 22:37:06,True,19,Driveway,Home
CAM_002,2025-12-30 10:51:06,False,45,Living Room,Home
CAM_002,2025-12-30 01:18:06,False,33,Driveway,Home
CAM_002,2025-12-30 09:01:06,True,5,Front Door,Home
CAM_001,2025-12-30 03:59:06,True,4,Garage,Home
CAM_001,2025-12-29 21:43:06,True,30,Backyard,Home
CAM_001,2025-12-30 11:29:06,False,7,Backyard,Home
CAM_004,2025-12-30 07:48:06,True,16,Garage,Home
CAM_004,2025-12-30 05:25:06,True,26,Front Door,Home
CAM_002,2025-12-30 01:20:06,True,251,Driveway,Away
CAM_001,2025-12-30 06:25:06,True,161,Backyard,Away
CAM_003,2025-12-30 03:53:06,True,98,Front Door,Away
CAM_002,2025-12-30 08:35:06,True,132,Living Room,Away
CAM_001,2025-12-30 02:22:06,True,121,Garage,Away
CAM_002,2025-12-30 08:15:06,True,44,Garage,Home
CAM_004,2025-12-29 20:06:06,True,17,Backyard,Home
CAM_004,2025-12-30 02:25:06,True,28,Driveway,Home
CAM_001,2025-12-30 07:25:06,True,182,Front Door,Away
CAM_004,2025-12-30 00:49:06,True,12,Front Door,Home
CAM_001,2025-12-30 00:51:06,False,152,Backyard,Away
CAM_001,2025-12-30 02:36:06,True,42,Garage,Home
CAM_004,2025-12-30 02:01:06,True,66,Garage,Away
CAM_002,2025-12-30 06:38:06,True,172,Backyard,Away
CAM_004,2025-12-30 03:34:06,True,30,Driveway,Home
CAM_002,2025-12-30 01:10:06,False,18,Front Door,Home
CAM_001,2025-12-30 01:48:06,True,24,Backyard,Away
CAM_002,2025-12-30 05:10:06,False,5,Backyard,Home
CAM_004,2025-12-29 20:45:06,True,184,Living Room,Away
CAM_002,2025-12-30 01:17:06,True,106,Backyard,Away
CAM_004,2025-12-30 01:58:06,True,40,Driveway,Away
CAM_003,2025-12-29 22:45:06,False,28,Living Room,Home
CAM_004,2025-12-29 20:54:06,True,141,Front Door,Away
CAM_002,2025-12-30 01:28:06,True,260,Driveway,Away
CAM_001,2025-12-30 03:18:06,False,233,Garage,Away
CAM_004,2025-12-29 22:49:06,True,35,Driveway,Home
CAM_002,2025-12-30 09:28:06,True,152,Living Room,Away
CAM_001,2025-12-30 00:29:06,False,289,Garage,Away
CAM_002,2025-12-30 00:23:06,True,10,Front Door,Home
CAM_001,2025-12-30 10:21:06,False,17,Backyard,Home
CAM_001,2025-12-30 05:37:06,True,28,Garage,Home
CAM_003,2025-12-30 03:14:06,True,26,Living Room,Home
CAM_004,2025-12-29 22:28:06,True,5,Front Door,Home
CAM_001,2025-12-29 23:10:06,False,33,Driveway,Home
CAM_001,2025-12-30 12:25:06,True,18,Backyard,Home
CAM_001,2025-12-30 11:10:06,True,290,Living Room,Away
CAM_002,2025-12-30 06:20:06,True,35,Garage,Home
CAM_001,2025-12-30 00:26:06,False,254,Living Room,Away
CAM_001,2025-12-29 20:29:06,True,30,Driveway,Home
CAM_003,2025-12-30 01:35:06,True,1,Backyard,Home
CAM_002,2025-12-30 10:44:06,True,192,Driveway,Away
CAM_001,2025-12-30 10:55:06,False,6,Backyard,Home
CAM_003,2025-12-30 10:20:06,False,195,Living Room,Away
CAM_003,2025-12-30 02:30:06,True,41,Front Door,Home
CAM_004,2025-12-30 04:45:06,True,170,Front Door,Away
CAM_002,2025-12-29 20:14:06,True,36,Garage,Home
CAM_003,2025-12-30 12:25:06,True,92,Front Door,Away
CAM_001,2025-12-30 04:33:06,True,41,Front Door,Away
CAM_001,2025-12-29 23:36:06,True,39,Front Door,Home
CAM_002,2025-12-30 11:00:06,False,224,Driveway,Away
CAM_003,2025-12-30 07:30:06,False,7,Garage,Home
CAM_003,2025-12-29 23:51:06,True,81,Driveway,Away
CAM_004,2025-12-30 05:59:06,False,41,Front Door,Home
CAM_001,2025-12-30 07:39:06,True,36,Living Room,Home
CAM_001,2025-12-30 03:08:06,False,29,Living Room,Home
CAM_003,2025-12-30 09:20:06,True,8,Driveway,Home
CAM_001,2025-12-29 23:14:06,False,20,Backyard,Home
CAM_001,2025-12-30 12:05:06,False,11,Garage,Home
CAM_002,2025-12-30 05:20:06,True,193,Front Door,Away
CAM_004,2025-12-30 10:28:06,False,23,Living Room,Home
CAM_004,2025-12-30 06:03:06,False,42,Backyard,Home
CAM_003,2025-12-30 01:45:06,False,195,Living Room,Away
CAM_004,2025-12-30 03:30:06,False,42,Living Room,Home
CAM_004,2025-12-29 23:35:06,True,114,Backyard,Away
CAM_003,2025-12-30 08:12:06,True,14,Living Room,Away
CAM_001,2025-12-30 01:38:06,False,16,Garage,Home
CAM_002,2025-12-30 05:21:06,True,27,Backyard,Home
CAM_004,2025-12-30 10:05:06,True,8,Driveway,Home
CAM_003,2025-12-30 11:07:06,False,211,Garage,Away
CAM_002,2025-12-30 09:31:06,True,151,Living Room,Away
CAM_004,2025-12-30 03:32:06,True,12,Garage,Away
CAM_004,2025-12-30 01:21:06,True,10,Driveway,Home
CAM_003,2025-12-30 12:12:06,True,228,Backyard,Away
CAM_004,2025-12-29 23:06:06,True,300,Living Room,Away
CAM_001,2025-12-30 04:51:06,True,34,Living Room,Home
CAM_002,2025-12-30 00:16:06,True,7,Front Door,Home
CAM_001,2025-12-30 01:33:06,True,20,Backyard,Home
CAM_002,2025-12-30 09:47:06,True,5,Backyard,Home
CAM_002,2025-12-30 11:30:06,True,290,Driveway,Away
CAM_001,2025-12-30 01:47:06,True,105,Backyard,Away
CAM_004,2025-12-30 06:50:06,False,104,Living Room,Away
CAM_002,2025-12-30 05:10:06,True,259,Front Door,Away
CAM_003,2025-12-30 11:30:06,True,82,Front Door,Away
CAM_001,2025-12-30 05:18:06,True,60,Backyard,Away
CAM_001,2025-12-30 12:22:06,False,21,Garage,Home
CAM_002,2025-12-30 02:49:06,False,252,Front Door,Away
CAM_004,2025-12-30 06:58:06,False,223,Living Room,Away
CAM_004,2025-12-30 09:31:06,True,25,Living Room,Home
CAM_003,2025-12-30 00:04:06,True,10,Driveway,Home
CAM_003,2025-12-30 00:37:06,True,2,Front Door,Home
CAM_003,2025-12-30 05:37:06,True,145,Driveway,Away
CAM_003,2025-12-30 11:12:06,True,100,Front Door,Away
CAM_002,2025-12-30 06:08:06,True,148,Living Room,Away
CAM_001,2025-12-30 05:40:06,True,42,Living Room,Home
CAM_002,2025-12-30 11:40:06,True,37,Living Room,Home
CAM_002,2025-12-30 06:10:06,True,93,Front Door,Away
CAM_004,2025-12-30 09:25:06,True,219,Front Door,Away
CAM_003,2025-12-30 07:55:06,True,21,Garage,Home
CAM_004,2025-12-30 02:48:06,True,15,Garage,Home
CAM_001,2025-12-29 23:53:06,True,44,Living Room,Home
CAM_002,2025-12-29 22:39:06,True,31,Living Room,Home
CAM_002,2025-12-30 07:57:06,True,16,Backyard,Home
CAM_002,2025-12-30 08:49:06,True,4,Backyard,Home
CAM_001,2025-12-30 10:12:06,True,46,Driveway,Away
CAM_002,2025-12-30 07:13:06,True,32,Front Door,Away
CAM_002,2025-12-30 10:52:06,False,27,Garage,Home
CAM_003,2025-12-29 21:48:06,True,4,Living Room,Home
CAM_002,2025-12-29 22:13:06,True,103,Driveway,Away
CAM_001,2025-12-30 01:56:06,False,97,Garage,Away
CAM_001,2025-12-30 07:39:06,True,38,Living Room,Home
CAM_003,2025-12-29 22:29:06,True,246,Living Room,Away
CAM_003,2025-12-30 10:59:06,True,279,Front Door,Away
CAM_003,2025-12-30 04:54:06,True,16,Front Door,Away
CAM_001,2025-12-30 02:38:06,True,126,Front Door,Away
CAM_002,2025-12-30 04:18:06,True,153,Front Door,Away
CAM_004,2025-12-30 09:00:06,True,34,Driveway,Home
CAM_002,2025-12-30 08:06:06,False,21,Driveway,Away
CAM_001,2025-12-30 10:09:06,True,30,Driveway,Home
CAM_002,2025-12-30 06:46:06,True,24,Backyard,Away
CAM_002,2025-12-29 22:49:06,True,65,Driveway,Away
CAM_001,2025-12-30 07:02:06,True,271,Driveway,Away
CAM_001,2025-12-30 05:48:06,False,30,Front Door,Home
CAM_002,2025-12-30 00:17:06,True,192,Living Room,Away
CAM_001,2025-12-30 07:52:06,True,25,Living Room,Home
CAM_001,2025-12-30 10:30:06,False,130,Driveway,Away
CAM_004,2025-12-30 03:12:06,True,225,Driveway,Away
CAM_004,2025-12-30 10:05:06,False,235,Garage,Away
CAM_002,2025-12-30 01:04:06,True,284,Garage,Away
CAM_004,2025-12-30 11:51:06,True,25,Backyard,Home
CAM_004,2025-12-29 20:04:06,True,152,Backyard,Away
CAM_004,2025-12-30 00:56:06,True,21,Driveway,Home
CAM_004,2025-12-29 22:08:06,True,41,Backyard,Home
CAM_004,2025-12-30 02:10:06,True,292,Driveway,Away
CAM_001,2025-12-30 04:54:06,True,134,Driveway,Away
CAM_004,2025-12-29 21:28:06,True,34,Driveway,Home
CAM_002,2025-12-30 01:36:06,True,163,Garage,Away
CAM_002,2025-12-30 12:34:06,True,15,Garage,Home
CAM_002,2025-12-29 23:50:06,True,20,Living Room,Home
CAM_004,2025-12-30 09:07:06,True,215,Garage,Away
CAM_001,2025-12-30 03:01:06,True,9,Driveway,Home
CAM_003,2025-12-30 08:01:06,False,295,Garage,Away
CAM_001,2025-12-30 02:46:06,True,3,Driveway,Home
CAM_003,2025-12-30 03:35:06,True,284,Backyard,Away
CAM_001,2025-12-29 20:07:06,True,171,Driveway,Away
CAM_003,2025-12-29 20:49:06,False,40,Living Room,Home
CAM_001,2025-12-30 00:13:06,False,45,Garage,Home
CAM_001,2025-12-29 23:29:06,True,39,Driveway,Home
CAM_003,2025-12-30 01:11:06,True,45,Living Room,Away
CAM_004,2025-12-30 12:02:06,True,35,Driveway,Home
CAM_004,2025-12-30 03:53:06,True,2,Front Door,Home
CAM_004,2025-12-30 06:09:06,True,270,Driveway,Away
CAM_002,2025-12-30 01:00:06,False,183,Backyard,Away
CAM_001,2025-12-30 02:57:06,True,33,Living Room,Home
CAM_002,2025-12-29 23:56:06,True,39,Backyard,Home
CAM_001,2025-12-30 02:01:06,True,20,Garage,Home
CAM_003,2025-12-30 03:39:06,True,283,Front Door,Away
CAM_004,2025-12-29 20:19:06,False,213,Driveway,Away
CAM_003,2025-12-29 21:50:06,False,3,Front Door,Home
CAM_004,2025-12-30 03:44:06,True,22,Front Door,Home
CAM_004,2025-12-30 03:08:06,True,67,Driveway,Away
CAM_001,2025-12-30 09:15:06,True,40,Front Door,Home
CAM_004,2025-12-29 23:53:06,True,25,Front Door,Home
CAM_001,2025-12-29 22:38:06,False,160,Backyard,Away
CAM_001,2025-12-30 03:46:06,False,141,Living Room,Away
CAM_003,2025-12-30 02:41:06,True,178,Garage,Away
CAM_002,2025-12-30 00:58:06,False,34,Driveway,Home
CAM_002,2025-12-29 21:42:06,True,23,Backyard,Away
CAM_002,2025-12-29 21:02:06,True,241,Front Door,Away
CAM_004,2025-12-29 21:33:06,True,273,Front Door,Away
CAM_002,2025-12-30 09:29:06,True,42,Backyard,Home
CAM_003,2025-12-29 22:17:06,True,16,Garage,Home
CAM_002,2025-12-30 00:29:06,True,29,Front Door,Home
CAM_004,2025-12-30 03:06:06,False,23,Garage,Home
CAM_004,2025-12-30 12:01:06,True,45,Garage,Home
CAM_001,2025-12-30 00:56:06,True,190,Front Door,Away
CAM_001,2025-12-30 08:50:06,False,68,Living Room,Away
CAM_002,2025-12-30 12:23:06,True,179,Driveway,Away
CAM_002,2025-12-30 00:00:06,False,171,Driveway,Away
CAM_001,2025-12-29 21:23:06,True,231,Front Door,Away
CAM_001,2025-12-30 12:27:06,False,39,Backyard,Home
CAM_003,2025-12-30 00:59:06,True,12,Living Room,Home
CAM_001,2025-12-29 19:59:06,True,189,Driveway,Away
CAM_003,2025-12-30 00:13:06,True,51,Driveway,Away
CAM_004,2025-12-30 02:59:06,True,25,Driveway,Away
CAM_003,2025-12-30 01:44:06,True,234,Garage,Away
CAM_002,2025-12-30 07:45:06,True,34,Driveway,Home
CAM_002,2025-12-30 01:40:06,True,183,Front Door,Away
CAM_003,2025-12-30 06:16:06,True,125,Driveway,Away
CAM_001,2025-12-30 07:27:06,True,149,Living Room,Away
CAM_003,2025-12-30 06:02:06,False,107,Driveway,Away
CAM_001,2025-12-30 11:28:06,False,37,Living Room,Home
CAM_004,2025-12-30 04:31:06,False,29,Backyard,Home
CAM_003,2025-12-30 12:24:06,True,34,Backyard,Home
CAM_001,2025-12-30 12:27:06,True,198,Garage,Away
CAM_002,2025-12-29 21:56:06,True,147,Backyard,Away
CAM_004,2025-12-30 05:50:06,True,177,Driveway,Away
CAM_004,2025-12-30 06:19:06,True,23,Backyard,Away
CAM_003,2025-12-30 00:32:06,True,20,Living Room,Home
CAM_004,2025-12-30 01:36:06,True,2,Living Room,Home
CAM_002,2025-12-29 22:49:06,True,5,Driveway,Home
CAM_004,2025-12-29 22:41:06,True,245,Backyard,Away
CAM_004,2025-12-30 00:39:06,False,118,Backyard,Away
CAM_003,2025-12-29 23:51:06,True,293,Front Door,Away
CAM_004,2025-12-30 02:31:06,True,278,Living Room,Away
CAM_004,2025-12-30 01:59:06,True,43,Front Door,Home
CAM_004,2025-12-29 21:28:06,True,116,Garage,Away
CAM_002,2025-12-30 09:06:06,True,13,Garage,Away
CAM_002,2025-12-30 12:21:06,True,28,Garage,Home
CAM_001,2025-12-30 00:50:06,True,121,Driveway,Away
CAM_004,2025-12-30 03:41:06,True,60,Driveway,Away
CAM_004,2025-12-30 05:35:06,True,19,Front Door,Home
CAM_004,2025-12-29 22:06:06,True,214,Backyard,Away
CAM_003,2025-12-29 22:01:06,True,92,Driveway,Away
CAM_003,2025-12-30 12:05:06,True,278,Garage,Away
CAM_003,2025-12-29 20:05:06,False,32,Front Door,Home
CAM_004,2025-12-30 02:55:06,True,12,Driveway,Home
CAM_002,2025-12-30 06:55:06,True,252,Garage,Away
CAM_004,2025-12-30 00:43:06,True,148,Driveway,Away
CAM_003,2025-12-30 04:22:06,True,42,Living Room,Home
CAM_001,2025-12-29 21:09:06,True,37,Garage,Away
CAM_002,2025-12-30 06:09:06,False,165,Garage,Away
CAM_004,2025-12-30 05:45:06,True,22,Living Room,Away
CAM_003,2025-12-30 09:49:06,True,24,Living Room,Home
CAM_004,2025-12-30 07:10:06,True,161,Front Door,Away
CAM_001,2025-12-29 21:21:06,True,135,Garage,Away
CAM_001,2025-12-30 11:51:06,True,22,Driveway,Home
CAM_002,2025-12-30 07:10:06,False,217,Front Door,Away
CAM_001,2025-12-30 06:14:06,True,31,Living Room,Home
CAM_003,2025-12-29 21:25:06,True,180,Front Door,Away
CAM_002,2025-12-30 06:05:06,True,38,Garage,Away
CAM_001,2025-12-30 07:55:06,False,16,Living Room,Home
CAM_001,2025-12-30 06:41:06,True,38,Driveway,Home
CAM_003,2025-12-29 22:16:06,True,88,Front Door,Away
CAM_001,2025-12-29 21:43:06,True,17,Backyard,Home
CAM_003,2025-12-30 00:06:06,True,6,Living Room,Home
CAM_004,2025-12-30 03:06:06,True,167,Driveway,Away
CAM_001,2025-12-30 06:54:06,False,45,Driveway,Home
CAM_003,2025-12-30 05:49:06,True,143,Front Door,Away
CAM_004,2025-12-30 09:19:06,True,81,Front Door,Away
CAM_002,2025-12-30 00:33:06,True,43,Backyard,Home
CAM_003,2025-12-30 08:59:06,False,17,Garage,Home
CAM_003,2025-12-30 11:39:06,True,272,Driveway,Away
CAM_004,2025-12-30 10:57:06,True,35,Backyard,Home
CAM_001,2025-12-29 21:00:06,True,12,Backyard,Home
CAM_001,2025-12-29 22:25:06,True,18,Driveway,Home
CAM_001,2025-12-30 00:59:06,True,226,Backyard,Away
CAM_003,2025-12-29 22:05:06,False,181,Living Room,Away
CAM_002,2025-12-29 23:14:06,True,35,Living Room,Home
CAM_003,2025-12-30 06:07:06,True,149,Driveway,Away
CAM_001,2025-12-30 08:38:06,True,279,Living Room,Away
CAM_003,2025-12-30 00:34:06,True,24,Backyard,Home
CAM_002,2025-12-30 02:46:06,False,63,Driveway,Away
CAM_001,2025-12-30 00:34:06,False,25,Living Room,Home
CAM_001,2025-12-29 21:24:06,True,4,Garage,Home
CAM_001,2025-12-29 22:34:06,True,11,Living Room,Home
CAM_004,2025-12-30 09:16:06,True,269,Driveway,Away
CAM_002,2025-12-30 10:35:06,True,10,Front Door,Home
CAM_004,2025-12-30 07:59:06,False,208,Front Door,Away
CAM_004,2025-12-30 02:28:06,True,29,Living Room,Home
CAM_002,2025-12-30 05:44:06,False,215,Driveway,Away
CAM_003,2025-12-30 02:56:06,True,217,Backyard,Away
CAM_001,2025-12-30 11:49:06,False,298,Backyard,Away
CAM_003,2025-12-30 05:58:06,True,3,Backyard,Home
CAM_004,2025-12-30 06:50:06,True,18,Living Room,Home
